3.9975,-77.578033
3.5752,-88.535095
4.2844,-76.44178
4.9275,-96.497353
3.237,-89.153511
3.3499,-88.510132
6.6567,-88.158577
2.1649,-82.477684
0.4612,-33.23505
3.9631,-86.468941
2.6233,-96.978577
5.0367,-78.858177
3.7608,-95.046577
3.3561,-84.055038
2.732,-98.245316
1.7314,-82.094368
0.2344,-46.559124
0.3815,-31.728937
0.1943,-18.151745
0.415,-54.130085
0.3605,-47.664074
2.6725,-77.222847
3.8142,-97.492378
6.2674,-97.159203
4.3584,-97.303635
1.4665,-72.149574
3.9431,-100.811569
1.1542,-75.735565
0.4272,-32.000252
1.2479,-66.475517
2.3948,-65.804131
4.2588,-96.669006
4.0031,-88.025841
0.3478,-46.797489
3.4189,-82.641907
3.4061,-99.78611
4.7212,-96.820541
2.4283,-76.742569
2.3861,-79.469604
3.0622,-72.502815
2.7288,-92.68708
4.0307,-52.209965
3.5077,-97.225876
1.8601,-61.252098
2.0667,-81.488609
4.2666,-85.803894
3.8206,-90.084442
6.6468,-93.959778
4.0263,-93.672142
1.8908,-80.504334
4.0447,-92.591003
0.3303,-23.866335
5.1812,-95.85878
4.4324,-90.873474
3.4461,-91.343475
6.7285,-95.175789
5.0969,-95.780869
4.4021,-96.441299
1.5507,-97.315857
2.1155,-96.833
0.9109,-39.462856
0.9072,-79.044395
1.1019,-88.261162
3.0955,-88.810478
5.4258,-84.979317
3.463,-92.730843
3.692,-90.548698
0.6572,-31.667274
0.23,-14.772494
3.9523,-79.521072
4.1517,-61.528957
5.0321,-97.570366
1.3627,-83.976242
2.8467,-89.839088
0.4085,-23.578896
4.0282,-88.72467
2.8683,-77.674942
6.4203,-103.784554
4.4379,-104.867188
1.5784,-86.741325
3.6344,-101.315857
1.4669,-71.375999
4.7553,-89.011139
1.7103,-95.556526
2.0088,-91.840721
3.5976,-99.076035
4.4105,-88.560837
2.4115,-95.061493
4.3885,-96.755768
0.9076,-83.734779
2.2101,-89.064034
1.9739,-79.395081
3.5768,-94.453217
6.8648,-98.103462
4.6377,-95.133209
0.8521,-86.363312
3.7927,-97.526207
2.1995,-71.536018
2.2248,-81.537628
4.0347,-65.881233
3.6763,-92.391388
1.0183,-87.731422
1.728,-71.279495
2.537,-83.19561
0.8403,-68.703598
4.9955,-85.75518
2.8925,-96.643425
1.4113,-61.722378
1.2075,-77.01149
1.8327,-85.836105
1.2564,-75.996422
0.238,-45.568199
4.1065,-73.171204
3.9686,-100.13768
1.4674,-66.332825
4.3607,-94.661682
1.4747,-51.970963
1.9885,-60.058899
0.5094,-49.678818
0.3123,-2.122644
0.3381,-30.490427
4.9033,-89.369545
1.4788,-56.016582
2.1718,-58.919006
4.1385,-74.447136
3.879,-88.229019
1.5229,-77.572533
1.1762,-62.604069
0.8203,-65.304024
3.6966,-81.744232
4.5191,-90.590607
5.7734,-94.646919
4.441,-97.213951
2.9719,-70.487534
3.6724,-93.214523
1.535,-35.746609
1.8013,-74.244942
0.424,-24.656525
0.416,-25.236574
0.1709,-10.619347
0.5063,-26.053333
3.905,-91.824181
3.115,-80.307159
3.4812,-93.742348
2.4551,-114.292236
1.2993,-100.46627
2.5565,-72.315224
4.5352,-84.763107
1.8786,-90.655045
1.0695,-70.463623
2.995,-76.54248
2.3722,-95.635803
2.6984,-71.827988
5.5322,-92.642082
3.3299,-96.551636
1.975,-86.431038
1.36,-78.831253
0.23,-31.302902
0.2847,-54.258266
4.962,-88.051811
3.5274,-73.600098
3.6838,-86.316383
4.7172,-77.58474
6.0438,-88.860024
4.822,-95.637169
1.9704,-86.525078
3.5414,-84.571274
4.6507,-91.552238
3.4352,-92.415924
5.6305,-90.052635
4.3588,-97.431076
2.145,-95.543739
3.4254,-95.430588
1.35,-97.703239
0.219,-28.656612
0.2898,-24.003428
5.8824,-95.075218
4.7855,-77.279572
4.33,-92.395401
5.322,-78.528137
6.6415,-92.575912
4.6508,-93.391624
3.1949,-97.762512
1.5286,-94.450798
4.0017,-93.800865
0.8926,-87.347076
2.2298,-67.358002
2.3517,-94.473137
3.2477,-69.94619
3.6134,-66.540916
3.7592,-98.138969
2.9514,-97.452309
1.3007,-67.375679
4.3652,-80.084961
2.9688,-78.053162
4.8714,-77.538315
5.8697,-85.662239
5.1316,-97.056862
4.7006,-93.046417
2.8655,-90.318291
2.2255,-82.721092
3.9558,-81.909348
2.9671,-65.677582
4.7138,-70.487022
3.6605,-89.546951
4.2077,-85.674416
1.7576,-71.079735
1.7119,-78.110222
0.3129,-23.131405
1.3222,-70.771477
3.8372,-58.842438
3.9544,-98.048409
1.4503,-79.251312
4.6127,-83.344223
0.3446,-28.803268
0.2926,-27.584616
0.3101,-16.014204
4.141,-77.109787
3.5422,-66.379295
5.1654,-75.942574
4.3976,-104.725937
3.6728,-96.16597
0.4307,-14.744283
3.1215,-69.706238
2.646,-95.674896
5.3868,-87.388702
4.4823,-97.851303
1.8519,-91.437683
2.2859,-70.316551
2.6201,-69.010696
3.0324,-80.694923
2.2362,-56.938728
4.1891,-61.16473
3.5354,-93.67157
3.209,-77.049927
1.2973,-83.498329
1.3744,-67.207542
0.0846,-4.977474
0.2713,-22.351349
2.8038,-67.24527
2.9392,-83.947975
1.2931,-53.719048
0.7047,-75.705666
0.0373,-19.8881
2.5547,-83.426498
5.2309,-88.435852
4.1072,-100.727737
4.3655,-93.096886
0.1771,-24.167871
4.1261,-95.034386
5.0054,-96.08033
5.489,-96.279129
4.0199,-96.594154
4.3541,-99.100204
1.7536,-96.078011
0.1102,-25.316376
0.0866,-16.204542
2.0782,-66.624619
3.4227,-93.242195
3.014,-84.416138
3.2842,-81.232841
3.1656,-98.137688
3.5594,-87.314827
2.3478,-84.629967
0.1841,-24.112768
0.2423,-28.435585
0.2108,-55.700954
4.1173,-79.3927
5.546,-95.74379
6.7813,-86.216347
6.3157,-96.292221
5.4439,-98.955147
1.2041,-95.781921
0.9553,-89.269897
1.2434,-91.379471
4.2453,-94.849953
6.1489,-94.905426
4.0341,-98.68821
3.7258,-86.838203
3.6068,-89.725708
4.9707,-95.775215
6.9533,-96.369926
5.8489,-98.813438
5.315,-96.906357
2.5702,-97.712944
1.9076,-95.831223
1.0076,-28.295166
1.3882,-89.95858
1.2882,-84.974762
1.4978,-66.31308
1.5231,-79.817047
7.2354,-98.150177
5.3984,-93.948456
4.0743,-94.615997
3.1957,-95.624779
1.2785,-94.35453
2.4711,-62.451622
3.8365,-96.31102
1.1501,-57.878433
3.0704,-95.518616
4.1275,-78.015633
3.2487,-86.066299
4.5905,-69.195404
4.9539,-96.158417
1.9154,-73.729317
0.4788,-13.978923
0.6781,-39.859646
0.5213,-25.265465
2.7511,-56.242828
3.9497,-63.481594
3.2683,-84.021111
1.3696,-50.351799
2.2119,-65.504578
3.1786,-66.173851
3.1566,-100.846298
0.4371,-51.818092
4.3906,-69.248039
5.0138,-99.259987
0.8191,-52.995491
0.5617,-65.075806
0.146,-22.14266
3.0328,-76.777344
3.2483,-90.502831
6.5055,-89.227684
4.0829,-97.501808
2.1373,-89.698204
3.0781,-94.437042
0.4963,-51.734505
5,-72.937309
3.7899,-94.539581
2.0534,-55.958332
2.3703,-92.050514
2.6066,-79.913643
4.5124,-97.033127
3.0826,-80.889374
1.1636,-80.890701
1.8192,-95.592728
0.4078,-34.961853
1.5499,-70.419044
1.6665,-68.797134
1.808,-67.808151
3.3569,-99.9636
1.3044,-64.381165
1.1332,-69.167328
0.2108,-22.844702
0.1797,-19.247707
0.2176,-25.420696
2.0606,-89.066666
4.9445,-78.953964
3.1265,-96.817802
0.6721,-65.490532
0.8919,-48.822021
2.5308,-83.100472
2.4054,-61.639488
4.3922,-95.729401
3.618,-99.823723
0.9383,-87.474266
6.988,-97.559929
0.6213,-30.742388
3.05,-91.937668
4.7368,-71.928802
3.7306,-91.016602
1.0149,-38.431973
3.3698,-70.295494
1.8093,-73.023621
4.1905,-69.268074
3.5222,-98.800049
1.5971,-62.648674
1.9735,-75.599625
4.5573,-85.994377
3.7711,-74.390381
4.8994,-65.825554
4.0105,-91.273155
3.6574,-93.982483
1.8226,-89.002678
1.4561,-78.655754
0.3243,-37.821964
2.0055,-65.011116
0.943,-52.867378
4.6237,-90.059906
4.3852,-103.59433
1.3273,-76.400352
5.2263,-88.349693
4.804,-96.362068
1.1576,-93.472443
2.3484,-92.835953
2.867,-95.283226
3.6877,-81.520912
2.8611,-81.725754
5.3918,-82.493393
4.751,-98.428619
2.3477,-77.545227
2.4477,-80.35276
4.3291,-79.342644
2.9043,-83.079201
5.5828,-75.084076
4.6055,-93.237831
1.7102,-73.945801
3.1338,-89.936668
1.4006,-87.973404
0.301,-28.541491
3.6265,-76.698441
2.0173,-79.46125
5.7321,-90.417816
3.9169,-95.947197
2.4101,-86.344131
2.5829,-96.955109
0.3269,-27.62026
0.4692,-23.57132
0.1502,-15.00188
0.2154,-25.189182
0.2797,-28.913033
0.4755,-31.248629
2.3103,-58.217384
2.4994,-87.768372
2.6683,-86.161072
5.0501,-87.030846
3.3944,-96.34922
1.9759,-65.312096
0.7958,-74.255577
2.0795,-83.558685
3.3319,-95.795746
4.8643,-83.923225
5.1937,-98.495956
3.3946,-98.333656
2.8988,-84.064453
1.1063,-28.559263
2.7443,-96.363205
1.827,-91.507469
0.5364,-29.408504
0.5904,-28.015148
0.2392,-33.389778
2.6195,-80.947876
3.4138,-87.75576
4.3873,-100.44339
2.942,-84.262482
1.9651,-80.752892
5.864,-83.341858
5.6735,-95.974701
3.8043,-88.179947
1.2322,-83.3703
1.5215,-83.738167
0.1598,-18.64641
3.6462,-94.090103
5.9311,-84.286247
5.538,-95.620056
2.2338,-77.488571
4.1463,-88.928391
3.1582,-71.864021
3.5526,-70.712906
5.2472,-82.90583
5.2683,-94.472313
3.1954,-86.44268
2.5368,-73.481934
1.356,-79.545403
0.2845,-28.642334
3.3913,-76.574593
1.2505,-57.966747
6.3364,-92.764847
4.3589,-98.494957
2.9091,-69.316811
2.4981,-87.25602
1.3523,-24.047287
2.1132,-40.365448
1.9241,-90.740364
0.9437,-77.467239
0.1733,-20.539227
0.5493,-33.246059
0.5101,-38.852993
0.5401,-28.889307
0.3525,-41.412575
4.0054,-66.087791
4.9906,-77.625931
4.3314,-100.781296
3.7728,-85.146713
1.921,-102.190697
2.4285,-97.724823
2.0888,-93.825523
1.3051,-80.743683
1.0515,-58.449909
1.6628,-54.875633
2.9562,-67.691116
3.1361,-95.080299
4.2166,-70.867424
4.3233,-98.108643
2.5007,-96.185318
4.9196,-80.121002
1.3453,-94.14222
3.0013,-84.694633
0.8215,-83.385147
0.2502,-26.890471
0.0346,-13.142727
0.273,-38.807537
0.2841,-25.122776
0.9608,-96.763481
1.848,-81.392197
4.1256,-68.651741
4.2725,-95.318359
1.2612,-52.55817
1.5222,-79.916954
0.6211,-62.673821
0.3232,-35.08696
0.3766,-53.128372
3.251,-76.062317
1.6605,-80.190552
4.6005,-78.929466
3.9556,-57.41325
3.2337,-94.198105
1.63,-76.590797
0.4842,-92.595291
1.7595,-67.473419
2.7765,-90.739609
3.0417,-80.415527
3.657,-69.946739
4.9024,-100.787865
3.5284,-102.194626
2.8192,-87.073677
2.8012,-70.430328
3.0234,-58.253548
3.9406,-113.737343
1.972,-71.772003
1.1943,-103.545006
1.0744,-78.76767
0.3011,-39.233234
0.2063,-37.666153
4.1513,-66.996506
2.8009,-81.161858
4.591,-62.217525
4.0676,-95.942574
2.0361,-61.165649
3.1782,-76.723969
1.8224,-79.353752
1.5185,-69.898087
0.5373,-38.740696
0.7127,-33.420158
0.5841,-40.779007
3.9869,-90.429199
5.2374,-86.162849
4.5119,-100.528526
3.7843,-85.14045
1.8429,-97.137199
0.9194,-54.072403
0.7352,-56.897427
1.9799,-71.384262
1.9584,-81.530884
3.5627,-97.206558
2.3493,-74.003891
1.1864,-77.267365
1.9181,-86.598183
4.968,-83.542999
0,-34.708664
0.1774,-24.879791
2.7715,-79.319122
5.3432,-93.380623
5.2424,-95.007339
2.7301,-59.268826
5.0616,-93.578728
0.9015,-90.994553
2.3471,-88.045532
0.3363,-39.225353
0.21,-25.361794
0.1814,-48.524883
0.5736,-34.284084
3.9465,-74.912094
3.5121,-77.192902
3.4435,-92.676971
3.3439,-56.315968
4.3951,-94.086288
2.9047,-75.498978
5.046,-80.834831
5.2138,-98.629738
4.2169,-87.87249
1.4072,-75.181473
3.2033,-77.25074
5.3659,-84.438881
4.1913,-96.100876
1.1671,-58.673538
3.5615,-72.375748
1.5288,-68.885208
0.3625,-17.430529
3.367,-85.606812
5.3401,-81.658112
5.2359,-98.85067
2.2681,-99.017647
3.5555,-86.943649
1.8406,-95.158218
1.0813,-91.178055
2.8915,-75.889725
4.8066,-93.626915
4.7345,-93.773117
2.6995,-69.30188
4.5036,-90.386703
2.1238,-81.633911
6.4934,-93.415024
5.4087,-96.278732
5.2178,-97.900169
6.2273,-94.813919
5.3778,-98.901375
7.4525,-98.255981
2.4769,-98.839615
1.3094,-54.804047
1.9859,-94.060097
3.0618,-85.407585
1.4702,-72.458214
3.8193,-95.579018
4.1427,-93.750824
0.7999,-55.165482
2.8494,-82.830681
1.4957,-89.334045
5.5243,-95.751068
3.9183,-95.247208
1.0873,-58.622044
1.5113,-92.630234
3.2674,-91.930412
