8,-42.350578
7.81098366,-51.469002
8,-45.383526
8,-42.729702
4.74439478,-51.204674
0.02909002,-93.878899
0.218933,-84.27935
0.03187423,-97.335144
0.0188246,-89.217056
0.05382193,-97.519432
0.15641961,-93.119102
0.43645909,-93.105904
7.25318718,-71.83094
0.0817935,-91.196251
0.1395881,-84.632797
0.01303635,-87.154533
0.00259078,-79.176056
0.03591569,-96.47554
1.90278995,-86.815948
0.46733886,-91.899849
8,-27.508858
0.34925783,-54.899517
0.34896284,-51.610203
0.04720604,-98.572029
5.0056963,-80.641274
4.64430475,-71.816002
7.6384511,-52.347771
0.61079699,-61.16103
0.24403888,-63.594601
0.01525946,-83.92984
0.94170368,-95.162819
1.01014376,-87.714157
0.18541798,-95.396378
0.58970171,-51.724682
0.00456839,-70.799385
0.06942247,-97.120781
0.11007609,-95.536362
1.00267649,-80.067116
4.30087042,-93.293907
8,-30.046995
0.07667579,-85.357719
0.00685834,-88.3787
0.18238114,-94.436256
2.27993035,-96.233353
0.46638501,-88.594719
0.06116738,-75.609993
0.0151991,-91.694717
0.07781612,-94.012413
2.83311272,-67.676163
3.16231704,-73.820114
6.40121698,-71.80191
8,-32.335526
8,-26.731909
0.06039799,-94.691765
0.75022024,-89.664268
0.05367249,-93.447586
0.07264311,-95.444122
0.31984401,-97.932426
3.49116302,-97.187263
8,-38.843998
0.20434438,-94.83754
0.32474542,-66.420631
0.00323887,-97.012115
0.08349977,-93.287056
0.08975698,-93.598694
0.62597644,-74.932762
3.66644931,-66.965019
1.15256405,-90.382881
0.02092921,-89.861397
0.10406112,-95.141396
3.89701176,-71.097023
0.98449844,-87.231926
0.28988138,-62.77758
0.02423591,-88.7957
0.14255695,-98.779762
6.92980576,-52.900181
5.51427651,-51.863441
7.37124205,-53.180546
1.25402212,-77.252724
0.37030938,-93.191246
0.10171413,-81.058243
0.05829858,-94.525887
0.39829162,-68.524124
0.37425539,-91.894974
5.84458494,-77.024284
8,-32.195019
8,-34.422974
8,-40.820126
0.02371369,-90.387726
0.05034906,-97.592262
0.09034351,-68.027611
0.00321054,-95.834373
0.00827621,-97.559441
0.0311539,-94.737206
0.59810424,-95.455292
0.1855804,-95.246841
5.67934084,-77.145363
8,-38.424927
0.21062939,-71.805641
0.2006582,-94.742828
1.60476005,-52.677189
0.08835746,-95.992599
0.71558374,-58.077969
0.37683415,-95.90612
8,-89.792152
2.13941336,-77.962387
8,-22.384457
8,-33.23465
8,-18.456434
8,-42.624741
0.15732087,-59.693623
0.07414142,-94.619392
0.00535493,-91.603836
0.06559268,-97.895775
1.90419352,-81.141609
0.2545574,-97.818092
4.26979828,-62.182579
0.06035626,-78.51622
0.64086336,-64.51931
0.00747216,-84.418404
0.04966767,-100.072502
1.25751376,-100.848457
3.30460358,-81.803864
8,-25.684914
0.07989961,-82.280266
2.15147591,-55.130425
2.26099157,-69.816551
2.8992424,-59.877445
0.00605461,-75.495956
0.14973523,-85.719543
3.77301145,-73.670601
4.23589182,-79.205078
8,-27.203976
0.17544498,-91.585587
4.9774785,-66.764664
0.15282361,-97.30481
0.07861393,-92.834412
0.71019572,-86.844154
1.40102863,-68.024902
0.01368268,-85.178299
0.17269613,-94.13414
2.15693617,-69.185326
2.574543,-70.37146
0.26924247,-81.625336
2.27335525,-98.190926
0.02394835,-84.498734
0.01345135,-94.242401
3.54994893,-88.086945
8,-37.406071
0.60418057,-64.302635
0.78827512,-82.086662
0.08410999,-73.439766
0.0071775,-80.740417
0.1285076,-93.575752
0.64450645,-85.011581
0.81148475,-90.082909
8,-49.985443
8,-29.867563
0.0753748,-89.973198
0.10288962,-98.337997
0.43177521,-97.285881
8,-26.676596
8,-42.489883
0.08090498,-73.289726
5.20551395,-51.886219
0.01610508,-75.154503
0.1833334,-92.299896
3.84114289,-60.852325
0.61763763,-83.314728
0.68892998,-86.449287
0.11755484,-98.856384
1.96303213,-87.806
6.06253624,-83.552879
8,-28.304964
8,-21.170231
0.08849466,-85.395012
0.0624242,-95.959
0.00464489,-97.67601
0.0133083,-97.696571
0.50741661,-95.82843
0.05601942,-64.910339
0.11830485,-119.120247
1.11181784,-95.528847
0.87001979,-83.955704
2.92986655,-75.880058
1.84190488,-94.178757
8,-39.751667
3.98032403,-66.554581
0.1296099,-94.116272
0.18079947,-85.025642
0.01682223,-96.384804
0.04209152,-90.380875
0.03271708,-95.947807
0.31023338,-96.719246
1.8906399,-96.887573
8,-98.119377
1.1049391,-96.408821
2.31145763,-98.354118
0.4524754,-97.338997
0.08264223,-93.057137
0.02864612,-95.496353
0.09873667,-70.951386
0.0044054,-92.126305
0.03031543,-96.872513
