0.07478773,0.06606577,-77.578033
0.10027902,0.08537858,-88.535095
0.02921496,6.95952805,-76.44178
0.02356661,0.01835713,-96.497353
0.2111899,0.12657484,-89.153511
0.18774821,0.15910636,-88.510132
8,0.01163225,-88.158577
1.67544615,5.11792851,-82.477684
8,4.60025024,-33.23505
0.01931586,0.01837355,-86.468941
0.34519336,0.44137219,-96.978577
0.00394157,0.01063237,-78.858177
0.04865721,0.04107976,-95.046577
0.11716542,0.09850354,-84.055038
0.22110626,0.26512805,-98.245316
2.15144301,1.81682742,-82.094368
8,8.41206518,-46.559124
8,8.46376327,-31.728937
8,9.53291332,-18.151745
6.56705523,3.54576254,-54.130085
8,7.9048872,-47.664074
0.38305587,0.30504522,-77.222847
0.12415128,0.12206876,-97.492378
0.00524993,5.59118434,-97.159203
0.06078333,0.05821462,-97.303635
2.20389462,1.49516201,-72.149574
0.19052872,0.19976479,-100.811569
3.73873973,4.18864536,-75.735565
8,8.73922195,-32.000252
2.03907323,1.67977679,-66.475517
0.24393393,0.1401514,-65.804131
0.04572786,0.0322053,-96.669006
0.065744,0.06221874,-88.025841
8,8.69946514,-46.797489
0.26327509,0.3162823,-82.641907
0.27403277,0.13543682,-99.78611
0.03814609,0.03872041,-96.820541
0.31598589,0.24698904,-76.742569
0.76331002,0.4308196,-79.469604
0.80981606,0.46544448,-72.502815
2.14705181,2.22918773,-92.68708
0.03627276,0.02266363,-52.209965
0.12774982,0.1210115,-97.225876
4.03542662,8.73932651,-61.252098
3.60817242,8.61010051,-81.488609
0.0874675,0.08442736,-85.803894
0.20357987,0.20539172,-90.084442
0.0033895,5.52401579,-93.959778
0.09746029,0.07212783,-93.672142
2.44592929,2.28284288,-80.504334
0.19302695,0.19814904,-92.591003
8,2.74007678,-23.866335
0.03461671,0.04016676,-95.85878
0.07653105,0.07845023,-90.873474
0.242928,0.2259322,-91.343475
0.003054,0.00346933,-95.175789
0.02433141,0.02020832,-95.780869
0.08647351,0.08294661,-96.441299
2.35833573,2.18734884,-97.315857
1.41537094,1.34600353,-96.833
8,3.4515729,-39.462856
5.75964499,5.47492743,-79.044395
4.99233437,8.01738243,-88.261162
0.35054246,0.33035806,-88.810478
0.01217702,0.00976834,-84.979317
0.17070998,0.13535059,-92.730843
0.17255028,0.15692858,-90.548698
8,2.41841006,-31.667274
8,1.53448665,-14.772494
0.07451365,0.06873211,-79.521072
0.0178099,0.01153036,-61.528957
0.02908108,0.02735901,-97.570366
4.54653597,8.13875421,-83.976242
1.01571441,1.09764159,-89.839088
8,5.04860306,-23.578896
0.10320146,0.04338365,-88.72467
0.12907542,7.27764864,-77.674942
0.00552548,0.01001052,-103.784554
0.04008104,0.03299244,-104.867188
1.58294487,8.02294947,-86.741325
0.33796808,0.34073672,-101.315857
2.59104824,8.49853273,-71.375999
0.07252492,0.07718099,-89.011139
2.82164621,8.14894805,-95.556526
0.98723966,0.87017173,-91.840721
0.16377933,0.15050966,-99.076035
0.04668178,0.0412278,-88.560837
0.66357476,0.59539145,-95.061493
0.06164942,0.05304247,-96.755768
4.23478556,4.38317871,-83.734779
0.73856801,0.68304074,-89.064034
1.36667681,1.17311037,-79.395081
0.18791845,0.18103825,-94.453217
0.00424515,0.00473395,-98.103462
0.04832795,0.04702234,-95.133209
5.88331986,6.07828951,-86.363312
0.17630956,0.17421493,-97.526207
1.01952875,0.67114848,-71.536018
0.77856326,0.66799325,-81.537628
0.02527587,0.02081868,-65.881233
0.09561697,0.05875718,-92.391388
4.4114809,8.03157465,-87.731422
1.7450856,1.83865035,-71.279495
0.15553784,0.14604296,-83.19561
0.94937295,0.77007741,-68.703598
0.00519857,6.01736917,-85.75518
0.17688739,0.15144123,-96.643425
2.50090742,0.95689529,-61.722378
2.5361526,2.43805456,-77.01149
2.94321919,8.08590914,-85.836105
3.34597993,8.09789313,-75.996422
8,7.7566247,-45.568199
0.05736313,0.06753663,-73.171204
0.13484372,0.08819315,-100.13768
1.78952611,1.03752828,-66.332825
0.06439659,0.06068231,-94.661682
6.93630266,8.24534618,-51.970963
2.11217856,0.13807242,-60.058899
8,8.2301488,-49.678818
8,0.00268244,-2.122644
8,9.46486273,-30.490427
0.04096874,0.04547368,-89.369545
1.96381629,0.86962706,-56.016582
0.68667942,0.07805657,-58.919006
0.06207898,0.07212979,-74.447136
0.07372461,0.05071158,-88.229019
2.20389462,1.80899775,-77.572533
2.31053448,1.83521462,-62.604069
3.04261136,2.25878882,-65.304024
0.1991504,0.15928133,-81.744232
0.06473182,0.06418232,-90.590607
0.01821918,0.03639627,-94.646919
0.06620716,0.05202564,-97.213951
0.18722978,0.14009915,-70.487534
0.1730706,0.15418586,-93.214523
8,0.02746007,-35.746609
4.32372475,8.55144663,-74.244942
8,8.81496227,-24.656525
8,8.25604658,-25.236574
8,8.33119495,-10.619347
8,7.13953209,-26.053333
0.04612577,0.04679938,-91.824181
0.07785797,2.17412615,-80.307159
0.06853135,0.03966222,-93.742348
0.67141891,8.1700264,-114.292236
1.2114557,1.23053813,-100.46627
0.32066065,0.28546417,-72.315224
0.0188492,0.01070318,-84.763107
1.14069212,0.96115625,-90.655045
2.78251886,1.92296112,-70.463623
0.05561214,0.04188681,-76.54248
0.46305826,0.48706925,-95.635803
0.28827825,0.16030262,-71.827988
0.01078174,0.02869698,-92.642082
0.11163597,0.09588718,-96.551636
1.09335613,8.15841514,-86.431038
1.95142651,1.74302924,-78.831253
8,3.23408628,-31.302902
1.64211702,0.8324343,-54.258266
0.03864982,0.03806436,-88.051811
0.05813135,7.1564077,-73.600098
0.09933457,0.07619795,-86.316383
0.00991583,6.29567958,-77.58474
0.00258354,6.0490505,-88.860024
0.03286568,0.03033931,-95.637169
0.98149347,0.81302798,-86.525078
0.11075456,0.0735596,-84.571274
0.08014669,0.09520503,-91.552238
0.17214257,0.15930449,-92.415924
0.01549878,0.01729376,-90.052635
0.05878419,0.05063281,-97.431076
1.64689159,3.17097426,-95.543739
0.28780922,0.28055874,-95.430588
5.12324619,8.98482752,-97.703239
8,8.06544243,-28.656612
8,1.30324733,-24.003428
0.01493892,0.01568243,-95.075218
0.03625605,7.08039953,-77.279572
0.08142867,0.0692534,-92.395401
0.00839659,0.01421028,-78.528137
0.00359142,0.00259266,-92.575912
0.03922041,0.02633743,-93.391624
0.33778125,0.39121708,-97.762512
3.00291014,8.76775539,-94.450798
0.09755316,0.06725459,-93.800865
7.05223274,8.12179231,-87.347076
0.10652117,0.08780278,-67.358002
0.32038984,0.2984162,-94.473137
0.18650638,6.89571721,-69.94619
0.01550378,0.01017546,-66.540916
0.04848709,0.04327288,-98.138969
0.19277506,0.13551033,-97.452309
3.06089473,8.51418065,-67.375679
0.05081294,0.04754045,-80.084961
0.06491704,0.01263854,-78.053162
0.01597572,0.01783348,-77.538315
0.00549298,0.00306001,-85.662239
0.02475176,0.0220935,-97.056862
0.05771403,0.04970722,-93.046417
0.1093245,0.0646121,-90.318291
0.9270916,0.81880224,-82.721092
0.0552978,0.04692368,-81.909348
0.22580543,0.06318714,-65.677582
