8,2.08811188,-42.350578
7.81098366,8.56759379,-51.469002
8,2.86948752,-45.383526
8,8.54328496,-42.729702
4.74439478,2.22771621,-51.204674
0.02909002,0.01968565,-93.878899
0.218933,0.06019225,-84.27935
0.03187423,6.65170396,-97.335144
0.0188246,6.89078805,-89.217056
0.05382193,0.06192029,-97.519432
0.15641961,0.04414145,-93.119102
0.43645909,0.60696495,-93.105904
7.25318718,8.061218,-71.83094
0.0817935,0.07861057,-91.196251
0.1395881,0.14542429,-84.632797
0.01303635,0.00585561,-87.154533
0.00259078,0.00321919,-79.176056
0.03591569,0.03266081,-96.47554
1.90278995,1.68837905,-86.815948
0.46733886,0.53540999,-91.899849
8,3.49626589,-27.508858
0.34925783,0.220571,-54.899517
0.34896284,0.07187251,-51.610203
0.04720604,0.04661242,-98.572029
5.0056963,8.8909142,-80.641274
4.64430475,8.64098764,-71.816002
7.6384511,9.17823067,-52.347771
0.61079699,0.29519618,-61.16103
0.24403888,0.111463,-63.594601
0.01525946,0.00809096,-83.92984
0.94170368,0.972022,-95.162819
1.01014376,2.12759781,-87.714157
0.18541798,0.18625447,-95.396378
0.58970171,0.17217717,-51.724682
0.00456839,30,-70.799385
0.06942247,0.06835548,-97.120781
0.11007609,0.10522493,-95.536362
1.00267649,8.92361215,-80.067116
4.30087042,5.0782814,-93.293907
8,8.67888033,-30.046995
0.07667579,0.0410874,-85.357719
0.00685834,0.00831768,-88.3787
0.18238114,0.13809225,-94.436256
2.27993035,2.28841496,-96.233353
0.46638501,0.35552746,-88.594719
0.06116738,0.04671947,-75.609993
0.0151991,0.01707986,-91.694717
0.07781612,0.06169063,-94.012413
2.83311272,1.9946264,-67.676163
3.16231704,8.64501736,-73.820114
6.40121698,8.69467612,-71.80191
8,7.50185108,-32.335526
8,2.28380489,-26.731909
0.06039799,0.06477038,-94.691765
0.75022024,0.66730833,-89.664268
0.05367249,0.06588871,-93.447586
0.07264311,0.05646325,-95.444122
0.31984401,0.36781395,-97.932426
3.49116302,5.61612177,-97.187263
8,9.51212669,-38.843998
0.20434438,0.20028009,-94.83754
0.32474542,0.05667638,-66.420631
0.00323887,0.00435613,-97.012115
0.08349977,0.07697969,-93.287056
0.08975698,0.09758703,-93.598694
0.62597644,0.49920473,-74.932762
3.66644931,8.5127948,-66.965019
1.15256405,1.01916623,-90.382881
0.02092921,0.02439176,-89.861397
0.10406112,0.10090192,-95.141396
3.89701176,8.65741677,-71.097023
0.98449844,0.87387824,-87.231926
0.28988138,0.18455119,-62.77758
0.02423591,0.02718903,-88.7957
0.14255695,0.14548986,-98.779762
6.92980576,8.48184937,-52.900181
5.51427651,3.16506338,-51.863441
7.37124205,8.73587311,-53.180546
1.25402212,1.08150327,-77.252724
0.37030938,0.35051486,-93.191246
0.10171413,0.10071886,-81.058243
0.05829858,0.05792563,-94.525887
0.39829162,0.16348743,-68.524124
0.37425539,0.34637237,-91.894974
5.84458494,5.62151766,-77.024284
8,8.36211606,-32.195019
8,8.15495894,-34.422974
8,3.23569274,-40.820126
0.02371369,0.02159889,-90.387726
0.05034906,0.05316469,-97.592262
0.09034351,0.03640546,-68.027611
0.00321054,0.00395629,-95.834373
0.00827621,0.00288835,-97.559441
0.0311539,0.01650636,-94.737206
0.59810424,0.39385644,-95.455292
0.1855804,0.14358024,-95.246841
5.67934084,5.17747927,-77.145363
8,1.53732705,-38.424927
0.21062939,0.18424618,-71.805641
0.2006582,0.1964322,-94.742828
1.60476005,6.79025801,-52.677189
0.08835746,0.08334608,-95.992599
0.71558374,0.18243536,-58.077969
0.37683415,0.38217902,-95.90612
8,0.00360219,-89.792152
2.13941336,1.82723892,-77.962387
8,7.36651897,-22.384457
8,9.10469347,-33.23465
8,4.51030064,-18.456434
8,6.7286067,-42.624741
0.15732087,0.10175824,-59.693623
0.07414142,0.072925,-94.619392
0.00535493,6.3310727,-91.603836
0.06559268,0.05582368,-97.895775
1.90419352,8.41795654,-81.141609
0.2545574,0.25357246,-97.818092
4.26979828,5.35153961,-62.182579
0.06035626,0.0447228,-78.51622
0.64086336,7.38046782,-64.51931
0.00747216,0.00669367,-84.418404
0.04966767,0.04475528,-100.072502
1.25751376,1.25619507,-100.848457
3.30460358,3.12684393,-81.803864
8,7.53994083,-25.684914
0.07989961,0.07373188,-82.280266
2.15147591,0.39979258,-55.130425
2.26099157,1.41184449,-69.816551
2.8992424,8.57311733,-59.877445
0.00605461,0.0059023,-75.495956
0.14973523,0.08333571,-85.719543
3.77301145,4.5321722,-73.670601
4.23589182,4.22320843,-79.205078
8,5.05964613,-27.203976
0.17544498,0.17095394,-91.585587
4.9774785,8.86769622,-66.764664
0.15282361,0.13877483,-97.30481
0.07861393,0.07598692,-92.834412
0.71019572,0.70084608,-86.844154
1.40102863,0.69618785,-68.024902
0.01368268,0.01628928,-85.178299
0.17269613,0.16059221,-94.13414
2.15693617,1.79957604,-69.185326
2.574543,1.72662628,-70.37146
0.26924247,0.25632247,-81.625336
2.27335525,8.72720785,-98.190926
0.02394835,0.02493861,-84.498734
0.01345135,0.01108922,-94.242401
3.54994893,3.4593029,-88.086945
8,8.88390838,-37.406071
0.60418057,0.14163804,-64.302635
0.78827512,0.6687488,-82.086662
0.08410999,0.04355988,-73.439766
0.0071775,0.00794831,-80.740417
0.1285076,0.10779984,-93.575752
0.64450645,0.56477827,-85.011581
0.81148475,0.78889209,-90.082909
8,8.69731493,-49.985443
8,6.6256814,-29.867563
0.0753748,0.07848547,-89.973198
0.10288962,0.0873001,-98.337997
0.43177521,0.7803424,-97.285881
8,8.01382636,-26.676596
8,7.98085165,-42.489883
0.08090498,0.07075336,-73.289726
5.20551395,2.18247795,-51.886219
0.01610508,0.0147957,-75.154503
0.1833334,0.16669521,-92.299896
3.84114289,8.61928541,-60.852325
0.61763763,0.43550587,-83.314728
0.68892998,0.50088918,-86.449287
0.11755484,0.0718713,-98.856384
1.96303213,1.76655328,-87.806
6.06253624,8.47271172,-83.552879
8,1.48847008,-28.304964
8,7.41451502,-21.170231
0.08849466,0.0832189,-85.395012
0.0624242,0.0867665,-95.959
0.00464489,0.01044058,-97.67601
0.0133083,0.0077678,-97.696571
0.50741661,0.41941214,-95.82843
0.05601942,6.80732667,-64.910339
0.11830485,0.1347899,-119.120247
1.11181784,2.41940022,-95.528847
0.87001979,1.03454232,-83.955704
2.92986655,8.14912153,-75.880058
1.84190488,1.90428388,-94.178757
8,4.75150633,-39.751667
3.98032403,3.2161727,-66.554581
0.1296099,0.13649273,-94.116272
0.18079947,0.14053845,-85.025642
0.01682223,0.0156931,-96.384804
0.04209152,0.05366014,-90.380875
0.03271708,0.02904723,-95.947807
0.31023338,0.30477631,-96.719246
1.8906399,2.00008655,-96.887573
8,0.0086564,-98.119377
1.1049391,1.09477925,-96.408821
2.31145763,2.33449411,-98.354118
0.4524754,0.47761107,-97.338997
0.08264223,0.08248668,-93.057137
0.02864612,0.03926692,-95.496353
0.09873667,6.92366012,-70.951386
0.0044054,6.31590985,-92.126305
0.03031543,0.03190866,-96.872513
0.0241779,0.00945451,-95.421822
0.88385457,0.83270758,-95.247917
8,8.6725484,-42.335831
4.26095295,2.49509978,-53.622295
8,3.48958397,-38.812416
5.63216353,4.23756266,-61.356243
0.05676528,0.05628191,-90.484619
0.25640199,0.24948598,-89.691284
0.93806523,0.87612116,-86.432732
0.00335572,0.00738943,-93.617317
0.09634682,0.06136194,-95.377213
0.69377285,0.63443697,-90.152527
8,3.9640491,-25.563383
8,3.50770998,-30.482925
8,3.10617566,-39.439339
0.16674961,0.14542218,-82.094147
2.1330142,2.14497376,-82.831436
2.18297005,0.16493885,-56.412636
0.02749198,0.02745205,-87.923187
0.16449796,0.15634143,-97.257011
0.75530833,0.66780525,-86.777512
5.15640783,4.96026373,-84.543617
8,3.08796573,-24.501972
8,8.56110297,-32.905781
8,8.17523049,-25.796898
0.03817892,0.03412047,-75.528427
0.41183043,0.1364598,-59.873161
0.03368402,0.00316322,-65.688644
0.00965237,0.01218222,-85.217033
0.08535302,0.05191548,-97.733818
1.5987072,8.08031037,-93.566162
1.30145836,2.52134275,-91.948517
1.45614946,2.12180829,-83.729492
0.02623521,0.02868717,-73.494141
