0.07478773,0.06606577,3.9975
0.10027902,0.08537858,3.5752
0.02921496,6.95952805,4.2844
0.02356661,0.01835713,4.9275
0.2111899,0.12657484,3.237
0.18774821,0.15910636,3.3499
8,0.01163225,6.6567
1.67544615,5.11792851,2.1649
8,4.60025024,0.4612
0.01931586,0.01837355,3.9631
0.34519336,0.44137219,2.6233
0.00394157,0.01063237,5.0367
0.04865721,0.04107976,3.7608
0.11716542,0.09850354,3.3561
0.22110626,0.26512805,2.732
2.15144301,1.81682742,1.7314
8,8.41206518,0.2344
8,8.46376327,0.3815
8,9.53291332,0.1943
6.56705523,3.54576254,0.415
8,7.9048872,0.3605
0.38305587,0.30504522,2.6725
0.12415128,0.12206876,3.8142
0.00524993,5.59118434,6.2674
0.06078333,0.05821462,4.3584
2.20389462,1.49516201,1.4665
0.19052872,0.19976479,3.9431
3.73873973,4.18864536,1.1542
8,8.73922195,0.4272
2.03907323,1.67977679,1.2479
0.24393393,0.1401514,2.3948
0.04572786,0.0322053,4.2588
0.065744,0.06221874,4.0031
8,8.69946514,0.3478
0.26327509,0.3162823,3.4189
0.27403277,0.13543682,3.4061
0.03814609,0.03872041,4.7212
0.31598589,0.24698904,2.4283
0.76331002,0.4308196,2.3861
0.80981606,0.46544448,3.0622
2.14705181,2.22918773,2.7288
0.03627276,0.02266363,4.0307
0.12774982,0.1210115,3.5077
4.03542662,8.73932651,1.8601
3.60817242,8.61010051,2.0667
0.0874675,0.08442736,4.2666
0.20357987,0.20539172,3.8206
0.0033895,5.52401579,6.6468
0.09746029,0.07212783,4.0263
2.44592929,2.28284288,1.8908
0.19302695,0.19814904,4.0447
8,2.74007678,0.3303
0.03461671,0.04016676,5.1812
0.07653105,0.07845023,4.4324
0.242928,0.2259322,3.4461
0.003054,0.00346933,6.7285
0.02433141,0.02020832,5.0969
0.08647351,0.08294661,4.4021
2.35833573,2.18734884,1.5507
1.41537094,1.34600353,2.1155
8,3.4515729,0.9109
5.75964499,5.47492743,0.9072
4.99233437,8.01738243,1.1019
0.35054246,0.33035806,3.0955
0.01217702,0.00976834,5.4258
0.17070998,0.13535059,3.463
0.17255028,0.15692858,3.692
8,2.41841006,0.6572
8,1.53448665,0.23
0.07451365,0.06873211,3.9523
0.0178099,0.01153036,4.1517
0.02908108,0.02735901,5.0321
4.54653597,8.13875421,1.3627
1.01571441,1.09764159,2.8467
8,5.04860306,0.4085
0.10320146,0.04338365,4.0282
0.12907542,7.27764864,2.8683
0.00552548,0.01001052,6.4203
0.04008104,0.03299244,4.4379
1.58294487,8.02294947,1.5784
0.33796808,0.34073672,3.6344
2.59104824,8.49853273,1.4669
0.07252492,0.07718099,4.7553
2.82164621,8.14894805,1.7103
0.98723966,0.87017173,2.0088
0.16377933,0.15050966,3.5976
0.04668178,0.0412278,4.4105
0.66357476,0.59539145,2.4115
0.06164942,0.05304247,4.3885
4.23478556,4.38317871,0.9076
0.73856801,0.68304074,2.2101
1.36667681,1.17311037,1.9739
0.18791845,0.18103825,3.5768
0.00424515,0.00473395,6.8648
0.04832795,0.04702234,4.6377
5.88331986,6.07828951,0.8521
0.17630956,0.17421493,3.7927
1.01952875,0.67114848,2.1995
0.77856326,0.66799325,2.2248
0.02527587,0.02081868,4.0347
0.09561697,0.05875718,3.6763
4.4114809,8.03157465,1.0183
1.7450856,1.83865035,1.728
0.15553784,0.14604296,2.537
0.94937295,0.77007741,0.8403
0.00519857,6.01736917,4.9955
0.17688739,0.15144123,2.8925
2.50090742,0.95689529,1.4113
2.5361526,2.43805456,1.2075
2.94321919,8.08590914,1.8327
3.34597993,8.09789313,1.2564
8,7.7566247,0.238
0.05736313,0.06753663,4.1065
0.13484372,0.08819315,3.9686
1.78952611,1.03752828,1.4674
0.06439659,0.06068231,4.3607
6.93630266,8.24534618,1.4747
2.11217856,0.13807242,1.9885
8,8.2301488,0.5094
8,0.00268244,0.3123
8,9.46486273,0.3381
0.04096874,0.04547368,4.9033
1.96381629,0.86962706,1.4788
0.68667942,0.07805657,2.1718
0.06207898,0.07212979,4.1385
0.07372461,0.05071158,3.879
2.20389462,1.80899775,1.5229
2.31053448,1.83521462,1.1762
3.04261136,2.25878882,0.8203
0.1991504,0.15928133,3.6966
0.06473182,0.06418232,4.5191
0.01821918,0.03639627,5.7734
0.06620716,0.05202564,4.441
0.18722978,0.14009915,2.9719
0.1730706,0.15418586,3.6724
8,0.02746007,1.535
4.32372475,8.55144663,1.8013
8,8.81496227,0.424
8,8.25604658,0.416
8,8.33119495,0.1709
8,7.13953209,0.5063
0.04612577,0.04679938,3.905
0.07785797,2.17412615,3.115
0.06853135,0.03966222,3.4812
0.67141891,8.1700264,2.4551
1.2114557,1.23053813,1.2993
0.32066065,0.28546417,2.5565
0.0188492,0.01070318,4.5352
1.14069212,0.96115625,1.8786
2.78251886,1.92296112,1.0695
0.05561214,0.04188681,2.995
0.46305826,0.48706925,2.3722
0.28827825,0.16030262,2.6984
0.01078174,0.02869698,5.5322
0.11163597,0.09588718,3.3299
1.09335613,8.15841514,1.975
1.95142651,1.74302924,1.36
8,3.23408628,0.23
1.64211702,0.8324343,0.2847
0.03864982,0.03806436,4.962
0.05813135,7.1564077,3.5274
0.09933457,0.07619795,3.6838
0.00991583,6.29567958,4.7172
0.00258354,6.0490505,6.0438
0.03286568,0.03033931,4.822
0.98149347,0.81302798,1.9704
0.11075456,0.0735596,3.5414
0.08014669,0.09520503,4.6507
0.17214257,0.15930449,3.4352
0.01549878,0.01729376,5.6305
0.05878419,0.05063281,4.3588
1.64689159,3.17097426,2.145
0.28780922,0.28055874,3.4254
5.12324619,8.98482752,1.35
8,8.06544243,0.219
8,1.30324733,0.2898
0.01493892,0.01568243,5.8824
0.03625605,7.08039953,4.7855
0.08142867,0.0692534,4.33
0.00839659,0.01421028,5.322
0.00359142,0.00259266,6.6415
0.03922041,0.02633743,4.6508
0.33778125,0.39121708,3.1949
3.00291014,8.76775539,1.5286
0.09755316,0.06725459,4.0017
7.05223274,8.12179231,0.8926
0.10652117,0.08780278,2.2298
0.32038984,0.2984162,2.3517
0.18650638,6.89571721,3.2477
0.01550378,0.01017546,3.6134
0.04848709,0.04327288,3.7592
0.19277506,0.13551033,2.9514
3.06089473,8.51418065,1.3007
0.05081294,0.04754045,4.3652
0.06491704,0.01263854,2.9688
0.01597572,0.01783348,4.8714
0.00549298,0.00306001,5.8697
0.02475176,0.0220935,5.1316
0.05771403,0.04970722,4.7006
0.1093245,0.0646121,2.8655
0.9270916,0.81880224,2.2255
0.0552978,0.04692368,3.9558
0.22580543,0.06318714,2.9671
0.03416922,0.04116351,4.7138
0.12005324,0.07629988,3.6605
0.04162853,0.01642871,4.2077
2.46482635,2.24849558,1.7576
1.54819405,1.22239423,1.7119
8,5.7788825,0.3129
2.99392819,4.17763472,1.3222
0.01579805,0.00965258,3.8372
0.09811072,0.09103894,3.9544
3.08885813,4.43158102,1.4503
0.04590029,0.04701321,4.6127
8,1.57859612,0.3446
8,3.61901522,0.2926
8,0.15928479,0.3101
0.06849767,0.06678662,4.141
0.04747221,0.03301526,3.5422
0.02421284,0.02796657,5.1654
0.05757766,0.05283957,4.3976
0.23174086,0.18316171,3.6728
8,0.15864524,0.4307
0.14058878,0.11086772,3.1215
0.58942998,0.52322441,2.646
0.01130726,0.01200634,5.3868
0.06598885,0.06236314,4.4823
4.31967497,8.75978966,1.8519
2.20531702,8.48091537,2.2859
0.29341176,0.23990145,2.6201
0.22140196,0.19061892,3.0324
0.66525883,0.05527554,2.2362
0.01010125,0.00869495,4.1891
0.11888967,0.07657497,3.5354
0.13332364,0.07400006,3.209
4.89279795,8.34531646,1.2973
3.49153853,3.21938729,1.3744
8,0.13349822,0.0846
8,8.95231638,0.2713
0.06266729,0.03809711,2.8038
0.20241359,0.15476124,2.9392
0.92136991,0.59461188,1.2931
6.7370863,8.02039003,0.7047
8,8.03563531,0.0373
0.45465624,0.38269061,2.5547
0.00852356,5.86544183,5.2309
0.09215451,0.09230378,4.1072
0.06272797,0.06056523,4.3655
8,8.43059665,0.1771
0.09729275,0.09751115,4.1261
0.02889228,0.02781471,5.0054
0.01335807,0.0144456,5.489
0.09350494,0.09077923,4.0199
