3.9975
3.5752
4.2844
4.9275
3.237
3.3499
6.6567
2.1649
0.4612
3.9631
2.6233
5.0367
3.7608
3.3561
2.732
1.7314
0.2344
0.3815
0.1943
0.415
0.3605
2.6725
3.8142
6.2674
4.3584
1.4665
3.9431
1.1542
0.4272
1.2479
2.3948
4.2588
4.0031
0.3478
3.4189
3.4061
4.7212
2.4283
2.3861
3.0622
2.7288
4.0307
3.5077
1.8601
2.0667
4.2666
3.8206
6.6468
4.0263
1.8908
4.0447
0.3303
5.1812
4.4324
3.4461
6.7285
5.0969
4.4021
1.5507
2.1155
0.9109
0.9072
1.1019
3.0955
5.4258
3.463
3.692
0.6572
0.23
3.9523
4.1517
5.0321
1.3627
2.8467
0.4085
4.0282
2.8683
6.4203
4.4379
1.5784
3.6344
1.4669
4.7553
1.7103
2.0088
3.5976
4.4105
2.4115
4.3885
0.9076
2.2101
1.9739
3.5768
6.8648
4.6377
0.8521
3.7927
2.1995
2.2248
4.0347
3.6763
1.0183
1.728
2.537
0.8403
4.9955
2.8925
1.4113
1.2075
1.8327
1.2564
0.238
4.1065
3.9686
1.4674
4.3607
1.4747
1.9885
0.5094
0.3123
0.3381
4.9033
1.4788
2.1718
4.1385
3.879
1.5229
1.1762
0.8203
3.6966
4.5191
5.7734
4.441
2.9719
3.6724
1.535
1.8013
0.424
0.416
0.1709
0.5063
3.905
3.115
3.4812
2.4551
1.2993
2.5565
4.5352
1.8786
1.0695
2.995
2.3722
2.6984
5.5322
3.3299
1.975
1.36
0.23
0.2847
4.962
3.5274
3.6838
4.7172
6.0438
4.822
1.9704
3.5414
4.6507
3.4352
5.6305
4.3588
2.145
3.4254
1.35
0.219
0.2898
5.8824
4.7855
4.33
5.322
6.6415
4.6508
3.1949
1.5286
4.0017
0.8926
2.2298
2.3517
3.2477
3.6134
3.7592
2.9514
1.3007
4.3652
2.9688
4.8714
5.8697
5.1316
4.7006
2.8655
2.2255
3.9558
2.9671
4.7138
3.6605
4.2077
1.7576
1.7119
0.3129
1.3222
3.8372
3.9544
1.4503
4.6127
0.3446
0.2926
0.3101
4.141
3.5422
5.1654
4.3976
3.6728
0.4307
3.1215
2.646
5.3868
4.4823
1.8519
2.2859
2.6201
3.0324
2.2362
4.1891
3.5354
3.209
1.2973
1.3744
0.0846
0.2713
2.8038
2.9392
1.2931
0.7047
0.0373
2.5547
5.2309
4.1072
4.3655
0.1771
4.1261
5.0054
5.489
4.0199
4.3541
1.7536
0.1102
0.0866
2.0782
3.4227
3.014
3.2842
3.1656
3.5594
2.3478
0.1841
0.2423
0.2108
4.1173
5.546
6.7813
6.3157
5.4439
1.2041
0.9553
1.2434
4.2453
6.1489
4.0341
3.7258
3.6068
4.9707
6.9533
5.8489
5.315
2.5702
1.9076
1.0076
1.3882
1.2882
1.4978
1.5231
7.2354
5.3984
4.0743
3.1957
1.2785
2.4711
3.8365
1.1501
3.0704
4.1275
3.2487
4.5905
4.9539
1.9154
0.4788
0.6781
0.5213
2.7511
3.9497
3.2683
1.3696
2.2119
3.1786
3.1566
0.4371
4.3906
5.0138
0.8191
0.5617
0.146
3.0328
3.2483
6.5055
4.0829
2.1373
3.0781
0.4963
5
3.7899
2.0534
2.3703
2.6066
4.5124
3.0826
1.1636
1.8192
0.4078
1.5499
1.6665
1.808
3.3569
1.3044
1.1332
0.2108
0.1797
0.2176
2.0606
4.9445
3.1265
0.6721
0.8919
2.5308
2.4054
4.3922
3.618
0.9383
6.988
0.6213
3.05
4.7368
3.7306
1.0149
3.3698
1.8093
4.1905
3.5222
1.5971
1.9735
4.5573
3.7711
4.8994
4.0105
3.6574
1.8226
1.4561
0.3243
2.0055
0.943
4.6237
4.3852
1.3273
5.2263
4.804
1.1576
2.3484
2.867
3.6877
2.8611
5.3918
4.751
2.3477
2.4477
4.3291
2.9043
5.5828
4.6055
1.7102
3.1338
1.4006
0.301
3.6265
2.0173
5.7321
3.9169
2.4101
2.5829
0.3269
0.4692
0.1502
0.2154
0.2797
0.4755
2.3103
2.4994
2.6683
5.0501
3.3944
1.9759
0.7958
2.0795
3.3319
4.8643
5.1937
3.3946
2.8988
1.1063
2.7443
1.827
0.5364
0.5904
0.2392
2.6195
3.4138
4.3873
2.942
1.9651
5.864
5.6735
3.8043
1.2322
1.5215
0.1598
3.6462
5.9311
5.538
2.2338
4.1463
3.1582
3.5526
5.2472
5.2683
3.1954
2.5368
1.356
0.2845
3.3913
1.2505
6.3364
4.3589
2.9091
2.4981
1.3523
2.1132
1.9241
0.9437
0.1733
0.5493
0.5101
0.5401
0.3525
4.0054
4.9906
4.3314
3.7728
1.921
2.4285
2.0888
1.3051
1.0515
1.6628
2.9562
3.1361
4.2166
4.3233
2.5007
4.9196
1.3453
3.0013
0.8215
0.2502
0.0346
0.273
0.2841
0.9608
1.848
4.1256
4.2725
1.2612
1.5222
0.6211
0.3232
0.3766
3.251
1.6605
4.6005
3.9556
3.2337
1.63
0.4842
1.7595
2.7765
3.0417
3.657
4.9024
3.5284
2.8192
2.8012
3.0234
3.9406
1.972
1.1943
1.0744
0.3011
0.2063
4.1513
2.8009
4.591
4.0676
2.0361
3.1782
1.8224
1.5185
0.5373
0.7127
0.5841
3.9869
5.2374
4.5119
3.7843
1.8429
0.9194
0.7352
1.9799
1.9584
3.5627
2.3493
1.1864
1.9181
4.968
0
0.1774
2.7715
5.3432
5.2424
2.7301
5.0616
0.9015
2.3471
0.3363
0.21
0.1814
0.5736
3.9465
3.5121
3.4435
3.3439
4.3951
2.9047
5.046
5.2138
4.2169
1.4072
3.2033
5.3659
4.1913
1.1671
3.5615
1.5288
0.3625
3.367
5.3401
5.2359
2.2681
3.5555
1.8406
1.0813
2.8915
4.8066
4.7345
2.6995
4.5036
2.1238
6.4934
5.4087
5.2178
6.2273
5.3778
7.4525
2.4769
1.3094
1.9859
3.0618
1.4702
3.8193
4.1427
0.7999
2.8494
1.4957
5.5243
3.9183
1.0873
1.5113
3.2674
2.844
4.5241
3.2886
1.337
3.0484
1.0372
0.1626
2.7719
3.7926
4.6195
4.1631
1.8753
4.3635
1.3627
0.2292
4.7346
2.6857
5.2099
5.3576
2.7298
1.1401
2.3581
4.46
1.4881
3.3078
2.5074
6.8063
0.3788
0.3717
3.4438
2.0435
2.5283
4.1539
2.157
1.8441
0.196
0.3951
0.2984
2.6699
3.3657
0.9161
0.8519
4.3195
3.162
6.4903
1.0095
0.0208
0.1834
4.0906
2.6201
7.1184
